stop_id,stop_code,stop_name,stop_lat,stop_lon,parent_station
PWRA_TMPRA,TMPRA,TMN PERWIRA,2.73663597,101.97093487,
ZENKLIAK_ZENKLIAK,ZENKLIAK,ZEMART KLIA,2.75421107,101.76128805,
ZENKLIAK_ZENKLIAKR,ZENKLIAKR,ZEMART KLIA,2.75421107,101.76128804,
SMKTGGIPD_SMKTGGIPD,SMKTGGIPD,SMK TINGGI PD,2.52139814,101.82057208,
SMKTGGIPD_SMKTGGIPDR,SMKTGGIPDR,SMK TINGGI PD,2.52139814,101.82057208,
CPRRST_CPRRST,CPRRST,CORUS PARADISE RESORT,2.51949305,101.82209202,
CPRRST_CPRRSTR,CPRRSTR,CORUS PARADISE RESORT,2.51949305,101.82209202,
SPGTMNPDU_SPGTMNPDU,SPGTMNPDU,SIMPANG TAMAN PD UTAMA,2.51738889,101.82380358,
SPGTMNPDU_SPGTMNPDUR,SPGTMNPDUR,SIMPANG TAMAN PD UTAMA,2.51738889,101.82380358,
TMNPDU_TMNPDU,TMNPDU,TAMAN PD UTAMA,2.51705400,101.82911530,
TMNPDU_TMNPDUR,TMNPDUR,TAMAN PD UTAMA,2.51705400,101.82911530,
GSV_GSV,GSV,GOLDEN STRAITS VILLAS,2.51188101,101.82744718,
GSV_GSVR,GSVR,GOLDEN STRAITS VILLAS,2.51188101,101.82744718,
MASKGBP_MASKGBP,MASKGBP,MASJID JAMEK KG BAGAN PINANG,2.50802166,101.83014333,
MASKGBP_MASKGBPR,MASKGBPR,MASJID JAMEK KG BAGAN PINANG,2.50802166,101.83014332,
KFCBT4_KFCBT4,KFCBT4,KFC BT 4,2.50492583,101.83427588,
KFCBT4_KFCBT4R,KFCBT4R,KFC BT 4,2.50492583,101.83427588,
KLIDEBGNP_KLIDEBGNP,KLIDEBGNP,KLINIK DESA BAGAN PINANG,2.50377106,101.83566053,
KLIDEBGNP_KLIDEBGNPR,KLIDEBGNPR,KLINIK DESA BAGAN PINANG,2.50377106,101.83566053,
UPTOWNB4_UPTOWNB4,UPTOWNB4,UPTOWN BATU 4,2.50128592,101.83755396,
UPTOWNB4_UPTOWNB4R,UPTOWNB4R,UPTOWN BATU 4,2.50128592,101.83755396,
PETBT4_PETBT4,PETBT4,PETRONAS BT 4,2.49921895,101.83845965,
PETBT4_PETBT4R,PETBT4R,PETRONAS BT 4,2.49921895,101.83845965,
TMNDSRS_TMNDSRS,TMNDSRS,TAMAN DESA RUSA,2.49553443,101.83995489,
TMNDSRS_TMNDSRSR,TMNDSRSR,TAMAN DESA RUSA,2.49553443,101.83995489,
BYBRST_BYBRST,BYBRST,BAYU BEACH RESORT,2.49185545,101.84222463,
BYBRST_BYBRSTR,BYBRSTR,BAYU BEACH RESORT,2.49185545,101.84222463,
REGENCY_REGENCY,REGENCY,THE REGENCY,2.48363901,101.84773391,
REGENCY_REGENCYR,REGENCYR,THE REGENCY,2.48363901,101.84773391,
RDLRST_RDLRST,RDLRST,RESIDENT DESA LAGOON RESORT,2.48174470,101.84960963,
RDLRST_RDLRSTR,RDLRSTR,RESIDENT DESA LAGOON RESORT,2.48174470,101.84960963,
KANGTRA_KANGTRA,KANGTRA,KUARTERS ANGKATAN TENTERA,2.47894192,101.85323347,
KANGTRA_KANGTRAR,KANGTRAR,KUARTERS ANGKATAN TENTERA,2.47894192,101.85323347,
HOSPPD_HOSPPD,HOSPPD,HOSPITAL PORT DICKSON,2.47705373,101.85537641,
HOSPPD_HOSPPDR,HOSPPDR,HOSPITAL PORT DICKSON,2.47705373,101.85537641,
TOJLNPTI_TOJLNPTI,TOJLNPTI,TOKONG JALAN PANTAI,2.47233902,101.85894676,
TOJLNPTI_TOJLNPTIR,TOJLNPTIR,TOKONG JALAN PANTAI,2.47233902,101.85894676,
MDNSTMNITN_MDNSTMNITN,MDNSTMNITN,MEDAN SELERA TAMAN INTAN,2.44816173,101.86927416,
MDNSTMNITN_MDNSTMNITNR,MDNSTMNITNR,MEDAN SELERA TAMAN INTAN,2.44816173,101.86927416,
TMNINTAN_TMNINTAN,TMNINTAN,TAMAN INTAN,2.44847037,101.87069772,
TMNINTAN_TMNINTANR,TMNINTANR,TAMAN INTAN,2.44847037,101.87069772,
SMKITNPDA_SMKITNPDA,SMKITNPDA,SMK INTAN PERDANA,2.44847949,101.87398052,
SMKITNPDA_SMKITNPDAR,SMKITNPDAR,SMK INTAN PERDANA,2.44847949,101.87398052,
SPGJLPL17_SPGJLPL17,SPGJLPL17,SIMPANG JALAN POLITEKNIK 17,2.44249554,101.86851113,
SPGJLPL17_SPGJLPL17R,SPGJLPL17R,SIMPANG JALAN POLITEKNIK 17,2.44249554,101.86851113,
SPGJLNPL22_SPGJLNPL22,SPGJLNPL22,SIMPANG JALAN POLITEKNIK 22,2.43988153,101.86874816,
SPGJLNPL22_SPGJLNPL22R,SPGJLNPL22R,SIMPANG JALAN POLITEKNIK 22,2.43988153,101.86874816,
SPGJLNPL2_SPGJLNPL2,SPGJLNPL2,SIMPANG JALAN POLITEKNIK 2,2.44162401,101.86540160,
SPGJLNPL2_SPGJLNPL2R,SPGJLNPL2R,SIMPANG JALAN POLITEKNIK 2,2.44162401,101.86540160,
PSTPTMNPOL_PSTPTMNPOL,PSTPTMNPOL,PUSAT PERNIAGAAN TAMAN POLI,2.44215624,101.86446901,
PSTPTMNPOL_PSTPTMNPOLR,PSTPTMNPOLR,PUSAT PERNIAGAAN TAMAN POLI,2.44215624,101.86446901,
POLIPD_POLIPD,POLIPD,POLITEKNIK PORT DICKSON,2.44138421,101.86236248,
POLIPD_POLIPDR,POLIPDR,POLITEKNIK PORT DICKSON,2.44138421,101.86236248,
POLYMALL_POLYMALL,POLYMALL,POLYMALL,2.44031948,101.86138555,
POLYMALL_POLYMALLR,POLYMALLR,POLYMALL,2.44031948,101.86138555,
POLYMALL_T33,T33,POLYMALL,2.44031948,101.86138555,
POLYMALL_T33R,T33R,POLYMALL,2.44031948,101.86138555,
POLYMALL_T34,T34,POLYMALL,2.44031948,101.86138555,
POLYMALL_T34R,T34R,POLYMALL,2.44031948,101.86138555,
SKTMNTSK_SKTMNTSKR,SKTMNTSKR,SK TAMAN TASIK JAYA,2.71807468,101.99324548,
SKTMNTSK_SKTMNTSK,SKTMNTSK,SK TAMAN TASIK JAYA,2.71807468,101.99324548,
2RESD_2RESD,2RESD,2 RESIDENCES,2.60901166,101.87058333,
2RESD_2RESDR,2RESDR,2 RESIDENCES,2.60901166,101.87058333,
KGBKTPLG_KGBKTPLG,KGBKTPLG,KAMPUNG BUKIT PALOH/KG LUKUT/KG SRI PARIT,2.57693925,101.83537302,
KGBKTPLG_KGBKTPLGR,KGBKTPLGR,KAMPUNG BUKIT PALOH/KG LUKUT/KG SRI PARIT,2.57693925,101.83537302,
BPLISL_BPLISL,BPLISL,BALAI POLIS LUKUT,2.57086691,101.83070839,
BPLISL_BPLISLR,BPLISLR,BALAI POLIS LUKUT,2.57086691,101.83070839,
TMNBGARAYA_TBR,TBR,TAMAN BUNGA RAYA,2.56553821,101.82012563,
TMNBGARAYA_TMNBGARAYAR,TMNBGARAYAR,TAMAN BUNGA RAYA,2.56553821,101.82012562,
TMNSBYU_TMNSBYU,TMNSBYU,TAMAN SRI BAYU,2.54181416,101.79904282,
TMNSBYU_TMNSBYUR,TMNSBYUR,TAMAN SRI BAYU,2.54181416,101.79904282,
PKDPD_PKDPD,PKDPD,PEJABAT KESIHATAN DAERAH PORT DICKSON,2.53851024,101.79727793,
PKDPD_PKDPDR,PKDPDR,PEJABAT KESIHATAN DAERAH PORT DICKSON,2.53851024,101.79727792,
BLPPD_BLPPD,BLPPD,BALAI POLIS PD,2.52414913,101.79418207,
BLPPD_BLPPDR,BLPPDR,BALAI POLIS PD,2.52414913,101.79418206,
SHLTMNRSH_SHLTMNRSH,SHLTMNRSH,SHELL TAMAN RASAH,2.68213011,101.92860961,
SHLTMNRSH_SHLTMNRSHR,SHLTMNRSHR,SHELL TAMAN RASAH,2.68213011,101.92860960,
MASJRHG_MASJRHG,MASJRHG,MASJID JAMEK RAHANG,2.70802231,101.95348978,
MASJRHG_MASJRHGR,MASJRHGR,MASJID JAMEK RAHANG,2.70802231,101.95348978,
KGSMRK_KGSMRK,KGSMRK,KAMPUNG SEMARAK,2.70505813,101.95289208,
KGSMRK_KGSMRKR,KGSMRKR,KAMPUNG SEMARAK,2.70505813,101.95289207,
POJLTU_POJLTU,POJLTU,PEJABAT POS JLTU,2.70185726,101.95366300,
POJLTU_POJLTUR,POJLTUR,PEJABAT POS JLTU,2.70185726,101.95366299,
STBKTBLSOM_STBKTBLSOM,STBKTBLSOM,SIMPANG TAMAN BUKIT BLOSSOM,2.69752725,101.94875901,
STBKTBLSOM_STBKTBLSOMR,STBKTBLSOMR,SIMPANG TAMAN BUKIT BLOSSOM,2.69752725,101.94875900,
TMNSLOOP_TMNSLOOP,TMNSLOOP,TAMAN SRI LOOP,2.69144006,101.94227879,
TMNSLOOP_TMNSLOOPR,TMNSLOOPR,TAMAN SRI LOOP,2.69144006,101.94227879,
TMNTVYJ2_TMNTVYJ2,TMNTVYJ2,TAMAN THIVY JAYA 2,2.68787981,101.94244444,
TMNTVYJ2_TMNTVYJ2R,TMNTVYJ2R,TAMAN THIVY JAYA 2,2.68787981,101.94244444,
MASRSJYA_MASRSJYA,MASRSJYA,MASJID QARIAH RASAH JAYA,2.68158354,101.94800198,
MASRSJYA_MASRSJYAR,MASRSJYAR,MASJID QARIAH RASAH JAYA,2.68158354,101.94800198,
TRSHJF7_TRSHJF7,TRSHJF7,TAMAN RASAH JAYA FASA 7,2.67592207,101.94837368,
TRSHJF7_TRSHJF7R,TRSHJF7R,TAMAN RASAH JAYA FASA 7,2.67592207,101.94837368,
TRJF2_TRJF2,TRJF2,TAMAN RASAH JAYA FASA 2,2.67458526,101.94551289,
TRJF2_TRJF2R,TRJF2R,TAMAN RASAH JAYA FASA 2,2.67458526,101.94551289,
SKTRJAYA_SKTRJAYA,SKTRJAYA,SK TAMAN RASAH JAYA,2.67802739,101.94443153,
SKTRJAYA_SKTRJAYAR,SKTRJAYAR,SK TAMAN RASAH JAYA,2.67802739,101.94443153,
TRJFSA1_TRJFSA1,TRJFSA1,TAMAN RASAH JAYA FASA 1,2.68106473,101.94282880,
TRJFSA1_TRJFSA1R,TRJFSA1R,TAMAN RASAH JAYA FASA 1,2.68106473,101.94282880,
TMNSBN31_TMNSBN31,TMNSBN31,TAMAN SEREMBAN3 1,2.68097738,101.94030656,
TMNSBN31_TMNSBN31R,TMNSBN31R,TAMAN SEREMBAN3 1,2.68097738,101.94030656,
TMNSBN32_TMNSBN32R,TMNSBN32R,TAMAN SEREMBAN3 2,2.67290396,101.93283237,
TMNSBN32_TMNSBN32,TMNSBN32,TAMAN SEREMBAN3 2,2.67290396,101.93283237,
TMNNEGRI2_TMNNEGRI2,TMNNEGRI2,TAMAN NEGERI 2,2.68029525,101.92810946,
TMNRSH2_TMNRSH2,TMNRSH2,TAMAN RASAH 2,2.68131026,101.92868873,
TMNRSH1_TMNRSH1,TMNRSH1,TAMAN RASAH 1,2.68278921,101.92908436,
TMNDCMPK_TMNDCMPK,TMNDCMPK,TMN DESA CEMPAKA,2.79450799,101.76450716,
TMNDCMPK_TMNDCMPKR,TMNDCMPKR,TMN DESA CEMPAKA,2.79450799,101.76450716,
TMNDCMPK_TDC,TDC,TMN DESA CEMPAKA,2.80427623,101.77168616,
TMNDCMPK_TDCR,TDCR,TMN DESA CEMPAKA,2.80427623,101.77168616,
HTJ_HN,HN,HOSPITAL BESAR,2.73514637,102.23269165,
HTJ_HJR,HJR,HOSPITAL BESAR,2.73514637,102.23269165,
HTJ_HTN,HTN,HOSPITAL BESAR,2.73519695,102.23253012,
HTJ_HTNR,HTNR,HOSPITAL BESAR,2.73519695,102.23253012,
HTJ_HB,HB,HOSPITAL BESAR,2.70872539,101.94140345,
HTJ_HBR,HBR,HOSPITAL BESAR,2.70872539,101.94140345,
HTJ_HOS,HOS,HOSPITAL BESAR,2.70872539,101.94140345,
HTJ_HOSR,HOSR,HOSPITAL BESAR,2.70872539,101.94140345,
SKNYA_SKNYA,SKNYA,SK NYATOH,2.64440634,101.94836459,
SKNYA_SKNYAR,SKNYAR,SK NYATOH,2.64440634,101.94836459,
BT10_BT10,BT10,BATU 10 KG RIBU,2.61295529,101.95099245,
BT10_BT10R,BT10R,BATU 10 KG RIBU,2.61295529,101.95099245,
TMNSILIAU_TMNSILIAU,TMNSILIAU,TMN SILIAU,2.57624297,101.91275736,
TMNSILIAU_TMNSILIAUR,TMNSILIAUR,TMN SILIAU,2.57624297,101.91275736,
SJKTLDS_SJKTLDS,SJKTLDS,SJKT LADANG SILIAU,2.57716836,101.91049637,
SJKTLDS_SJKTLDSR,SJKTLDSR,SJKT LADANG SILIAU,2.57716836,101.91049637,
KLDGS_KLDGS,KLDGS,KG LADANG SILIAU,2.58019694,101.90330118,
KLDGS_KLDGSR,KLDGSR,KG LADANG SILIAU,2.58019694,101.90330118,
KMPLAZA_KMPLAZA,KMPLAZA,KM PLAZA,2.72288090,101.93762920,
KMPLAZA_KMPLAZAR,KMPLAZAR,KM PLAZA,2.72288090,101.93762920,
KMPLAZA_KM,KM,KM PLAZA,2.72288090,101.93762920,
KMPLAZA_KMP,KMP,KM PLAZA,2.72288090,101.93762920,
KMPLAZA_F508,F508,KM PLAZA,2.72288090,101.93762920,
SCB_SD,SD,STANDARD CHARTERED BANK,2.52246484,101.79625600,
SCB_SCB,SCB,STANDARD CHARTERED BANK,2.52246484,101.79625601,
SCB_SCBR,SCBR,STANDARD CHARTERED BANK,2.52246484,101.79625600,
PEJKASTAM_PEJKASTAMR,PEJKASTAMR,PEJABAT KASTAM,2.52202270,101.79551303,
PEJKASTAM_PKAS,PKAS,PEJABAT KASTAM,2.52202270,101.79551303,
PEJKASTAM_PEJKASTAM,PEJKASTAM,PEJABAT KASTAM,2.52202270,101.79551303,
PEJKASTAM_PK,PK,PEJABAT KASTAM,2.52202270,101.79551303,
CIC1_CIC1,CIC1,CHURCH IMMACULATE CONCEPTION 1,2.52545796,101.79259479,
CIC1_CIC1R,CIC1R,CHURCH IMMACULATE CONCEPTION 1,2.52545796,101.79259479,
KGSP_KGSP,KGSP,KAMPUNG SOLOK PAKU,2.73673778,102.10413337,
KGSP_KGSPR,KGSPR,KAMPUNG SOLOK PAKU,2.73673778,102.10413336,
KGSP_KS,KS,KAMPUNG SOLOK PAKU,2.73805025,102.11755877,
KGSP_KSPR,KSPR,KAMPUNG SOLOK PAKU,2.73805025,102.11755877,
KGGDG_KGGDG,KGGDG,KAMPUNG GEDANG,2.73851939,102.12437769,
KGGDG_KGGDGR,KGGDGR,KAMPUNG GEDANG,2.73851939,102.12437769,
GINTMLG_GINTMLG,GINTMLG,PASARAYA BESAR GIANT MELANG,2.73678601,102.21754789,
GINTMLG_GINTMLGR,GINTMLGR,PASARAYA BESAR GIANT MELANG,2.73678601,102.21754789,
GINTMLG_N11,N11,PASARAYA BESAR GIANT MELANG,2.73678601,102.21754789,
GINTMLG_N11R,N11R,PASARAYA BESAR GIANT MELANG,2.73678601,102.21754789,
TMNBKTKLNA_TMNBKTKLNA,TMNBKTKLNA,TAMAN BUKIT KELANA,2.71511031,101.97889266,
TMNBKTKLNA_TMNBKTKLNAR,TMNBKTKLNAR,TAMAN BUKIT KELANA,2.71511031,101.97889266,
TMNBVILLA_TMNBVILLA,TMNBVILLA,TAMAN BOURGENVILLA,2.71729412,101.97964845,
TMNBVILLA_TMNBVILLAR,TMNBVILLAR,TAMAN BOURGENVILLA,2.71729412,101.97964845,
JTMYM_JTMYM,JTMYM,JOHAN TOM YAM,2.72201667,101.98550581,
JTMYM_JTMYMR,JTMYMR,JOHAN TOM YAM,2.72201667,101.98550580,
KGSTSA4_KGSTSA4,KGSTSA4,KAMPUNG SENTOSA 4,2.71732986,101.98934555,
KGSTSA4_KGSTSA4R,KGSTSA4R,KAMPUNG SENTOSA 4,2.71732986,101.98934555,
KGBT512_KGBT512,KGBT512,KAMPUNG BATU 5 1/2,2.65395458,101.90910995,
KGBT512_KGBT512R,KGBT512R,KAMPUNG BATU 5 1/2,2.65395458,101.90910995,
PETJJ_PETJJ,PETJJ,PETRONAS JALAN JELEBU,2.72692134,101.95947647,
PETJJ_PETJJR,PETJJR,PETRONAS JALAN JELEBU,2.72692134,101.95947647,
SPGUPSR_SPGUPSR,SPGUPSR,SIMPANG UJONG PASIR,2.73331180,101.96462630,
SPGUPSR_SPGUPSRR,SPGUPSRR,SIMPANG UJONG PASIR,2.73331180,101.96462631,
KLGKK_KLGKK,KLGKK,KILANG KOKO,2.73935316,101.97589355,
KLGKK_KLGKKR,KLGKKR,KILANG KOKO,2.73918990,101.97583530,
JPTBN_JPTBN,JPTBN,JAB PERTANIAN TEMBUN,2.92489099,102.05926906,
JPTBN_JPTBNR,JPTBNR,JAB PERTANIAN TEMBUN,2.92489099,102.05926906,
KGTBN_KGTBN,KGTBN,KG TEMBUN,2.92732765,102.06231344,
KGTBN_KGTBNR,KGTBNR,KG TEMBUN,2.92622275,102.06158549,
KGBNJI_KGBNJI,KGBNJI,KG BINJAI,2.92684822,102.06204146,
SKGBJI_SKGBJI,SKGBJI,SURAU KG BINJAI,2.93167381,102.06421940,
SKGBJI_SKGBJIR,SKGBJIR,SURAU KG BINJAI,2.93167381,102.06421940,
TMNDUDDG_TMNDUDDG,TMNDUDDG,TAMAN DATO UNDANG ABDULLAH,2.93387749,102.06566095,
TMNDUDDG_TMNDUDDGR,TMNDUDDGR,TAMAN DATO UNDANG ABDULLAH,2.93387749,102.06566095,
SKKKLWG_SKKKLWG,SKKKLWG,SK KUALA KELAWANG / PEJABAT HUTAN,2.93524796,102.06813169,
SKKKLWG_SKKKLWGR,SKKKLWGR,SK KUALA KELAWANG / PEJABAT HUTAN,2.93524796,102.06813169,
MADAT_MADAT,MADAT,MUZIUM ADAT,2.93729916,102.06972063,
SKUDGJLBU_SKUDGJLBU,SKUDGJLBU,SK UNDANG JELEBU,2.93954051,102.06908855,
SKUDGJLBU_SKUDGJLBUR,SKUDGJLBUR,SK UNDANG JELEBU,2.93954051,102.06908855,
TERKLWG_TERKLWG,TERKLWG,TERMINAL KELAWANG,2.94133460,102.07057759,
TERKLWG_TERKLWGR,TERKLWGR,TERMINAL KELAWANG,2.94133460,102.07057759,
TMNMKN_TMNMKN,TMNMKN,TAMAN MENGKAN,2.94365301,102.06539839,
TMNMKN_TMNMKNR,TMNMKNR,TAMAN MENGKAN,2.94365301,102.06539839,
TMNMKN_T71,T71,TAMAN MENGKAN,2.94365301,102.06539839,
TMNMKN_T71R,T71R,TAMAN MENGKAN,2.94365301,102.06539839,
KLBTKU_KLBTKU,KLBTKU,KELAB TUNKU,2.65135680,101.90777362,
KLBTKU_KLBTKUR,KLBTKUR,KELAB TUNKU,2.65135680,101.90777361,
SJKTLDGSHI_SJKTLDGSHI,SJKTLDGSHI,SJK TAMIL LADANG SHANGHAI SEREMBAN,2.64173141,101.89757645,
SJKTLDGSHI_SJKTLDGSHIR,SJKTLDGSHIR,SJK TAMIL LADANG SHANGHAI SEREMBAN,2.64173141,101.89757645,
SJKTLDGSHI_ST,ST,SJK TAMIL LADANG SHANGHAI SEREMBAN,2.64173141,101.89757645,
SJKTLDGSHI_STR,STR,SJK TAMIL LADANG SHANGHAI SEREMBAN,2.64173141,101.89757645,
LDGJM1_LDGJM1R,LDGJM1R,LADANG JEMIMA 1,2.62095013,101.87510490,
LDGJM1_LDGJM1,LDGJM1,LADANG JEMIMA 1,2.62095013,101.87510490,
LDGJ2_LDGJ2,LDGJ2,LADANG JEMIMA 2,2.61851723,101.87490106,
LDGJ2_LDGJ2R,LDGJ2R,LADANG JEMIMA 2,2.61851723,101.87490105,
KGSGSDYAN1_KGSGSDYAN,KGSGSDYAN,KAMPUNG SUNGAI SENDAYAN 1,2.61485951,101.87451959,
KGSGSDYAN1_KGSGSDYANR,KGSGSDYANR,KAMPUNG SUNGAI SENDAYAN 1,2.61485951,101.87451959,
KGSGSDYN2_KS,KS,KAMPUNG SUNGAI SENDAYAN 2,2.61030037,101.87412380,
KGSGSDYN2_KGSGSDYN2,KGSGSDYN2,KAMPUNG SUNGAI SENDAYAN 2,2.61030037,101.87412381,
KGSGSDYN2_KGSGSDYN2R,KGSGSDYN2R,KAMPUNG SUNGAI SENDAYAN 2,2.61030037,101.87412380,
KGLINSUM_KGLINSUM,KGLINSUM,KG LINSUM,2.58088005,101.95853123,
KGLINSUM_KGLINSUMR,KGLINSUMR,KG LINSUM,2.58088005,101.95853123,
SPGKGSLIU_SPGKGSLIU,SPGKGSLIU,SIMPANG KG SILIAU,2.57673514,101.94029224,
SPGKGSLIU_SPGKGSLIUR,SPGKGSLIUR,SIMPANG KG SILIAU,2.57673514,101.94029224,
KGSGBR_KGSGBRR,KGSGBRR,KG SAGGA BARU,2.57853042,101.93282123,
KGSGBR_KGSGBR,KGSGBR,KG SAGGA BARU,2.57853042,101.93282123,
KGSGGTMNO_KGSGGTMNO,KGSGGTMNO,KG SAGGA TMN ORKID,2.57593346,101.93025748,
KGSGGTMNO_KGSGGTMNOR,KGSGGTMNOR,KG SAGGA TMN ORKID,2.57593346,101.93025748,
SKAMTGGI_SKAMTGGI,SKAMTGGI,SK AMPANG TINGGI,2.73709859,102.21261295,
SKAMTGGI_SKAMTGGIR,SKAMTGGIR,SK AMPANG TINGGI,2.73709859,102.21261295,
KGGTM_KGGTM,KGGTM,KAMPUNG GENTAM,2.75005183,102.24817158,
KGGTM_KGGTMR,KGGTMR,KAMPUNG GENTAM,2.75005183,102.24817158,
PSRYASPNG_PSRYASPNG,PSRYASPNG,PASARAYA SRI MINANG,2.75229446,102.24939428,
PSRYASPNG_PSRYASPNGR,PSRYASPNGR,PASARAYA SRI MINANG,2.75229446,102.24939428,
PSRYASPNG_N11,N11,PASARAYA SRI MINANG,2.75229446,102.24939428,
PSRYASPNG_N11R,N11R,PASARAYA SRI MINANG,2.75229446,102.24939428,
MARDEC_MARDEC,MARDEC,MARDEC,2.75758183,102.25215749,
MARDEC_MARDECR,MARDECR,MARDEC,2.75758183,102.25215749,
MARDEC_N11,N11,MARDEC,2.75758183,102.25215749,
MARDEC_N11R,N11R,MARDEC,2.75758183,102.25215749,
PELANGAI1_PELANGAI1,PELANGAI1,PELANGAI1,2.76115338,102.26043948,
PELANGAI1_PELANGAI1R,PELANGAI1R,PELANGAI1,2.76115338,102.26043948,
PELANGAI2_PELANGAI2,PELANGAI2,PELANGAI 2,2.76692775,102.26294597,
PELANGAI2_PELANGAI2R,PELANGAI2R,PELANGAI 2,2.76692775,102.26294597,
KGKJMPH_KGKJMPH,KGKJMPH,KAMPUNG KUALA JEMAPOH,2.77415465,102.28144687,
KGKJMPH_KGKJMPHR,KGKJMPHR,KAMPUNG KUALA JEMAPOH,2.77415465,102.28144687,
TMNJMPH_TMNJMPH,TMNJMPH,TAMAN JEMAPOH,2.77588553,102.28309132,
TMNJMPH_TMNJMPHR,TMNJMPHR,TAMAN JEMAPOH,2.77588553,102.28309132,
JUASKPTN_JUASKPTNR,JUASKPTNR,JUASEH KAPITAN,2.78035820,102.28700103,
JUASKPTN_JUASKPTN,JUASKPTN,JUASEH KAPITAN,2.78035820,102.28700103,
TMNHJASH_TMNHJASH,TMNHJASH,TAMAN HARMONI JUASEH,2.78815677,102.29118275,
TMNHJASH_TMNHJASHR,TMNHJASHR,TAMAN HARMONI JUASEH,2.78815677,102.29118275,
TMNHJASH_TH,TH,TAMAN HARMONI JUASEH,2.78815677,102.29118275,
PKNJASH_PKNJASH,PKNJASH,PEKAN JUASEH,2.78600978,102.29911197,
PKNJASH_PKNJASHR,PKNJASHR,PEKAN JUASEH,2.78600978,102.29911197,
SMKJUASEH_SMKJUASEH,SMKJUASEH,SMK JUASEH,2.78414706,102.30141078,
SMKJUASEH_SMKJUASEHR,SMKJUASEHR,SMK JUASEH,2.78414706,102.30141078,
KGTSNULU_KGTSNULU,KGTSNULU,KAMPUNG TERUSAN ULU,2.78635465,102.31132230,
KGTSNULU_KGTSNULUR,KGTSNULUR,KAMPUNG TERUSAN ULU,2.78635465,102.31132230,
KGTRSN2_KGTRSN2,KGTRSN2,KAMPUNG TERUSAN 2,2.79028550,102.32585653,
KGTRSN2_KGTRSN2R,KGTRSN2R,KAMPUNG TERUSAN 2,2.79028550,102.32585653,
SBKGTRSN_SBKGTRSN,SBKGTRSN,SURAU BARU KAMPUNG TERUSAN,2.79192609,102.33189101,
SBKGTRSN_SBKGTRSNR,SBKGTRSNR,SURAU BARU KAMPUNG TERUSAN,2.79192609,102.33189101,
PLBKTRSN_PLBKTRSNR,PLBKTRSNR,PUSAT LATIHAN BERUNIFOM KAMPUNG TERUSAN,2.79237534,102.33354577,
PLBKTRSN_PLBKTRSN,PLBKTRSN,PUSAT LATIHAN BERUNIFOM KAMPUNG TERUSAN,2.79237534,102.33354577,
KGSGTLG_KGSGTLG,KGSGTLG,KAMPUNG SUNGAI TALING,2.79409337,102.33987751,
KGSGTLG_KGSGTLGR,KGSGTLGR,KAMPUNG SUNGAI TALING,2.79409337,102.33987751,
KUPLLG1_KUPLLG1,KUPLLG1,KAMPUNG ULU PADANG LALANG 1,2.79504871,102.34347616,
KUPLLG1_KUPLLG1R,KUPLLG1R,KAMPUNG ULU PADANG LALANG 1,2.79504871,102.34347616,
KUPDGLLG2_KUPDGLLG2R,KUPDGLLG2R,KAMPUNG ULU PADANG LALANG 2,2.79615004,102.34704671,
KUPDGLLG2_KUPDGLLG2,KUPDGLLG2,KAMPUNG ULU PADANG LALANG 2,2.79615004,102.34704671,
KGPDGLLH_KGPDGLLH,KGPDGLLH,KAMPUNG PADANG LALANG HILIR,2.79745444,102.35080561,
KGPDGLLH_KGPDGLLHR,KGPDGLLHR,KAMPUNG PADANG LALANG HILIR,2.79745444,102.35080561,
BT5JLNJ_BT5JLNJ,BT5JLNJ,BATU 5 JALAN JELEBU,2.74903394,101.99250210,
BT5JLNJ_BT5JLNJR,BT5JLNJR,BATU 5 JALAN JELEBU,2.74903394,101.99250210,
LABT6_LABT6,LABT6,LOJI AIR BATU 6,2.75862856,101.99681637,
LABT6_LABT6R,LABT6R,LOJI AIR BATU 6,2.75862856,101.99681637,
BT7JP_BT7JP,BT7JP,BATU 7 JALAN PANTAI,2.76696716,102.00055659,
BT7JP_BT7JPR,BT7JPR,BATU 7 JALAN PANTAI,2.76696716,102.00055659,
KGJRLG_KGJRLG,KGJRLG,KG JERLANG BATU 7,2.76907468,101.99824512,
KGJRLG_KGJRLGR,KGJRLGR,KG JERLANG BATU 7,2.76907468,101.99824512,
BT712_BT712,BT712,BATU 7 1/2,2.77191550,101.99418802,
BT712_BT712R,BT712R,BATU 7 1/2,2.77191550,101.99418802,
PANTAI_PANTAI,PANTAI,PANTAI,2.77445844,101.99148418,
PANTAI_PANTAIR,PANTAIR,PANTAI,2.77445844,101.99148418,
KGMGKN_KGMGKN,KGMGKN,KG MENGKAN,2.94667167,102.06218533,
KGMGKN_KGMGKNR,KGMGKNR,KG MENGKAN,2.94667167,102.06218533,
KGMGKN_T71,T71,KG MENGKAN,2.94667167,102.06218533,
KGMGKN_T71R,T71R,KG MENGKAN,2.94667167,102.06218533,
HOSJLBU_HOSJLBU,HOSJLBU,HOSPITAL JELEBU,2.95042999,102.05912931,
HOSJLBU_HOSJLBUR,HOSJLBUR,HOSPITAL JELEBU,2.95042999,102.05912931,
HOSJLBU_T71,T71,HOSPITAL JELEBU,2.95042999,102.05912931,
HOSJLBU_T71R,T71R,HOSPITAL JELEBU,2.95042999,102.05912931,
